Date,stock_00,stock_01,stock_02,stock_03,stock_04,stock_05,stock_06,stock_07,stock_08,stock_09,stock_10,stock_11,stock_12,stock_13,stock_14,stock_15,stock_16,stock_17,stock_18,stock_19,stock_20,stock_21,stock_22,stock_23,stock_24,stock_25,stock_26,stock_27,stock_28,stock_29,stock_30,stock_31,stock_32,stock_33,stock_34,stock_35,stock_36,stock_37,stock_38,stock_39,stock_40,stock_41,stock_42,stock_43,stock_44,stock_45,stock_46,stock_47,stock_48,stock_49
2023-10-10,1068.22346611866,847.2969396882223,433.22264301231337,1508.3236234250096,923.5402045420722,1098.7879991831494,760.0818890276006,311.41199282689155,151.4361874844282,964.2512729082574,338.10669862594204,199.29363955156617,380.94762314499775,620.0560367836978,347.6171145184282,702.2398798023743,1019.5014433647216,566.5578657463112,557.5624531985758,637.4631248951721,1066.7308081794229,810.6769176697668,229.82046105902245,566.3422087845663,151.01978375298975,511.3968273575961,380.1938789286668,156.68351200730447,208.45979293715277,581.757154236938,203.69365037262932,1362.547776729105,523.9857857980827,495.4505130541258,668.9339236256031,125.28498777982124,811.949049857655,421.48395289841386,751.5557090187607,174.1521923546044,560.1300526902966,745.3240137427854,892.3077385320702,693.1020352428603,390.1086228259043,216.40107567675682,424.3631888488435,621.3867475917021,657.5120325016889,128.38071282831726
2023-10-11,1068.4287268326452,842.720633603719,420.7351353154433,1545.5867191275472,910.9822823687657,1032.8695814518383,784.9813134617783,306.5098251141516,151.05979510113224,979.2716344303734,337.0159317146763,198.8866746335083,371.63700940146884,595.0320761787415,346.38863505462643,707.3556178135345,1026.245900750344,562.6481485075011,558.159020268424,617.843494912271,1073.3359762485668,812.9781063826713,242.96943408911932,566.9422220262737,150.04574606336826,511.0405665644073,378.6254165394985,158.19289279290453,208.53401245132844,563.2030140843693,196.27222786781257,1369.8664178805154,543.7239478691762,495.99313297116413,672.972292378556,126.38050438981278,817.0139587149262,415.4960367992564,753.1258698581804,178.27471646386059,563.3482621765803,759.2527818470826,885.6462878723725,690.9509056478355,389.8009538500839,216.30038308144506,432.16873413523837,609.201947085506,658.1630827965741,128.00918596963956
2023-10-12,1052.799879973011,846.7300896785567,413.11519715952113,1533.6916975885915,952.092804226085,1061.1903427946927,793.6330134725558,309.13742087122796,150.80529371066444,997.806003972546,343.3472921651164,196.37765507590186,361.27575327016143,604.0939752549484,346.0159400411722,687.1222125356242,1035.6303442529859,560.4231580223758,560.7778850833469,622.9137651619658,1066.558273754165,821.688621026881,239.8120747228051,564.5034329232226,149.55403598366334,518.8291116791851,377.3074210136692,163.1956428359486,216.19460929883243,552.6948949394757,183.60335483958548,1395.143615411781,538.7048563173701,491.62794153680056,670.5436513488877,125.93563896454005,843.1296874432105,416.8151809532182,763.259014897205,180.04942919207807,561.7857849326538,752.7253948603848,894.9693098131766,700.0997036640538,395.5785608586676,215.19405988941384,433.4333498432126,612.3381547793298,656.2873922210815,123.59052135800619
2023-10-13,1044.068441970977,845.7374729027647,420.5996379987244,1579.6514187612947,921.1916050615602,1045.7103211348992,789.1274488368737,314.46152303964095,150.01477142736368,994.2578635525833,332.32570539222957,198.29320634420915,360.2545700215609,594.439805203694,344.0780500095394,702.9207186426122,1014.995812573181,553.7630373807011,566.2931117835368,624.0612137685763,1075.798628506045,827.3139485024677,239.75952804900933,562.6551653219741,150.65165187600226,526.9575958591714,383.0887650753163,158.74644495604517,221.9659168925177,547.7901020665154,180.540218068166,1392.6457533186262,550.7856814786759,494.55662012981736,669.65590305989,126.84634405243064,845.7547403790902,412.6775664963626,757.7269244088327,181.55302225310916,561.516670960616,728.9282518997346,908.9319483351637,694.8495111207029,404.7767632443413,208.74089991977036,432.3230510295756,608.8032382744966,650.8377129896156,121.70963721635937
2023-10-16,1066.1025966848672,846.8544629319864,412.25758973008345,1515.2114159546138,883.491102801293,1032.0867793099605,780.7909581721141,313.2244484326885,146.69384852138478,993.8034087183912,340.3408572627124,204.4160450181871,346.6723261695073,582.7397220366623,337.6447161513898,704.935930803908,990.4233167234443,566.8025967818711,566.9923506003339,623.0624613982374,1096.9068451858388,827.2229742934762,242.6280032217144,558.0671521693746,149.18333524257466,522.6593181109295,394.87858508517246,161.0077199255613,223.16595925890562,534.2515716813896,184.47575469218663,1363.0958979725185,528.0687358778679,491.78935626898743,679.0025023587366,128.92958673726514,836.1896724978302,407.83980437812454,745.0020058361147,181.92186036410456,562.6406784400359,743.282429938128,924.1419810431121,692.7472793760302,408.2679355909998,205.66038456778062,436.01349917565034,606.2821406231236,654.0784702094613,123.06662763506034
2023-10-17,1067.8014692700212,851.5613043175482,395.94276649755955,1479.2140572613596,877.4537152644987,994.930656318746,775.679032748205,311.02453789769953,148.5828481374792,995.4884902745472,348.5630323053952,205.72955075010893,343.04485070370254,585.0970792543001,343.2380132451355,722.1143208730671,988.1145123726093,553.8021883878357,560.6611879603688,619.8811917604493,1068.132437846406,852.3671915828832,246.87677158705534,554.2941924072189,148.02899874741277,529.89466936231,389.0393700123613,157.2212090927147,219.67497841117486,536.0620587334032,187.23994075988688,1391.6542669284977,543.0153996398103,491.9216890804868,684.075074806804,128.1940402826289,799.4500332142925,403.08093627923853,738.8497724074749,179.858422695828,557.3944047836998,735.6501844427705,934.8275465761259,711.9781891155708,398.9387174724084,200.00377021373993,430.82113733774787,610.3461295312434,653.2980006344386,120.31860239097686
2023-10-18,1077.3878244916655,857.1935343459033,396.00714659153664,1452.374513576773,882.8647589242945,989.7317676915358,772.8869428312235,307.96352686611067,149.92859381738748,998.1601392962154,357.0356560654981,210.98078611117728,346.46245144244216,577.9235528137865,351.3506998604692,728.8912783870713,1042.3629679365458,556.0892795992195,563.957910709478,623.3339547725877,1067.732898164422,848.847462380372,249.09478514810556,558.3681702991136,149.48985841941118,532.081098178306,386.71818729879595,155.98217245500294,213.8031819122206,560.000928608839,185.02549836013102,1415.5280105903144,546.998981791497,493.62280979191047,683.8172761151937,127.3351914567324,780.4539048276165,415.8993738761234,739.7694954269185,183.83121029177613,565.4770272928421,728.9694662027786,942.3825703631817,712.5656019838237,392.9125983391011,199.31677548915292,434.8369212112192,607.8610634607405,651.7934094178912,119.62700191130598
2023-10-19,1104.3857578187237,847.3892687950479,401.4937475883942,1444.6459528012992,869.0455699938061,983.4200507160649,782.7029920211484,312.8140929597048,150.19245122690592,1008.6174522593803,367.6926031152915,214.33157652315114,342.7630557633238,585.6395385473149,355.342605101474,716.8894428888457,1009.9018663872857,540.4960311715475,564.7594884833046,626.8885567207403,1053.8911096154268,863.8447029576762,250.3422300646428,568.1819103721546,150.04864808283642,524.5288333302548,389.29189567619864,158.33895895488223,211.39510287443838,539.5741742404292,185.55937489578025,1393.6940680226392,563.6274828932457,491.6438175031602,692.267068521685,125.04207779687866,782.7866709402549,426.8295072187324,733.0217670976467,183.37954298976476,563.3726627722439,717.6637734457422,947.0223455229306,698.1147496970434,392.6450501425996,201.74691162334815,433.4931761657089,602.8102534902075,658.5147644120664,122.26708103091127
2023-10-20,1092.3136129525774,840.6354588422797,391.88670892026107,1463.6574543706388,874.5161684108358,1004.631076334874,778.7004691478456,307.1118516730915,151.5436408465423,1003.889429170296,369.30139761006126,208.5723371761713,338.9386811627184,601.3262417454018,349.77272782562835,728.7466570103632,963.3749335996364,536.1811030072184,564.5977332541811,646.4205419432437,1040.3836539159743,873.6530772571793,258.004802782838,563.7502754270462,149.7414802755609,525.5151565625162,381.60770575263433,156.628858755906,216.91121963067118,547.196118130746,184.99599627300748,1397.7119081155067,572.4141621071393,495.77933072877005,689.9219299537372,126.70080491899486,808.1875409765381,432.1766655025578,726.6920398761897,179.9724075706613,561.7111826674474,719.1888034567631,918.6645447153359,703.7043058710447,400.07761676091934,204.4808052821097,429.0934776720044,598.8490480147648,660.8150125854179,121.638781805436
2023-10-23,1098.7057367808968,844.2514128879269,403.4911260553886,1426.6728711893777,878.8791865316039,996.007577171181,777.873356309881,312.85055123243444,152.98852732934188,1017.2591880903037,372.9747619893858,208.3481782279887,337.34610876771774,575.5853555078421,360.4376559387854,723.9486433902306,973.7181952856826,541.1748254329658,560.1629695068996,636.5113260287876,1060.2297132787266,878.0108721427183,254.06734378938845,563.427335207198,151.1392010291516,532.1212738175293,374.15412464429863,162.5572545279526,221.17277174162953,545.2508359678947,180.08865099078102,1423.7265823451473,579.7116945372821,488.370898480987,689.11889216979,130.14416218374834,808.257203823725,426.5914123437455,719.1821764407508,186.21325292111987,566.7618346083253,744.2359620814033,923.2452408631917,717.9547007154173,395.7293729296572,205.35780793156022,431.0917722837662,606.0346958401693,663.240080949026,119.2812395108895
2023-10-24,1100.397558955289,835.4487799573319,379.9975791667395,1455.0113019482694,870.6768527247052,990.0789634837867,790.057803318446,322.2175504885531,153.78321888920172,1035.8338923038864,377.3573414646878,209.68900309188356,339.18048207454143,557.3132732438063,368.26391867716967,688.9137841511412,962.4981496176778,541.2359131221997,557.5574150596827,631.8893980151307,1084.1584777330236,894.3835939739358,249.4589744673829,560.7527642439026,149.7748805192751,537.1585462465207,373.00917704283677,155.31308286067448,221.5842213863561,551.7488941479919,184.23445988568832,1423.4352197053279,573.8878564200435,498.80000344997177,689.4465744933772,130.95271492024722,797.389180891111,432.0336255409312,708.459539926196,184.69409817573063,560.0622161349431,734.0714165321504,944.3060618028819,711.0760373796484,400.04337539136395,212.52968928643838,431.0037452145224,611.2817837341362,666.9854536884818,119.64979800316188
2023-10-25,1110.6993278799525,845.8068347013511,373.9668072064806,1423.909919620665,849.3017888918807,1016.8158041267125,806.722050781477,318.88426263933127,150.58013283059722,1029.8301590527078,382.1906710838977,209.62848176277384,340.60448129163325,550.2429664945929,376.7476875357268,693.6568466446585,974.4314381879354,542.3265626723546,560.1484988885884,637.2605070718598,1073.28668882248,900.0780167646199,255.20423802426473,569.2579848031048,150.38796657758903,530.2514033151991,369.018282605377,153.70612585423785,222.39713285796773,550.2207111491111,179.6284652477303,1398.4952104917502,542.4336013881219,482.8425702222283,689.1188709503441,133.58593786023533,833.0118908821295,424.64676752732447,709.6056920291496,179.7446514936364,552.8595406970984,713.8881811691314,941.1618047975502,709.0933893979864,401.7964717541474,215.82455584542504,428.86589369674755,611.5715117514637,660.7211914377236,114.78280861386844
2023-10-26,1092.8717091037909,849.7068767925427,370.92167461427766,1364.4860027804918,847.7102790080268,985.1720637152603,831.5884881644635,315.3135288271788,151.58103998034528,1040.5831520279037,373.85569795402097,210.11232889895857,344.66610282438177,552.2121785141566,379.85690065376804,675.1715785911673,985.8606168963238,538.5472026585742,562.0555357708305,647.8290751507761,1082.573353044197,905.4428782141969,259.9997358713068,574.6125512340622,152.2750916612701,530.0003103553473,369.9796323702452,156.97053182668617,220.1483435452763,531.6281648640722,181.78497433126748,1395.1443365670034,525.0983766667704,485.5152202308407,696.2287257488915,131.7371627278333,853.8691297390681,405.8769943880329,706.7127539121609,186.2185512473655,551.2194528943594,715.9030244127921,954.432773675823,690.077504992867,402.54564789429935,216.27775081710138,441.4545877298778,605.2757184166785,658.8530301571911,111.52201352106549
2023-10-27,1081.0084542178938,856.2759270354408,371.4224222607657,1347.8022209347102,836.9114047775425,971.6615684739353,825.1567347975065,307.4037638551385,151.18593776577953,1037.5548076511384,367.3746213868936,210.89980285906847,346.5367251481919,544.7424109571505,378.7022989878277,705.2747933455652,1029.7947634811514,530.571496590045,558.9478200272177,636.3982420142424,1096.914501103693,899.6156043892005,261.93793444139175,589.3468864410843,152.3925722624689,535.0264949294251,372.7590774316209,154.80099400452605,224.89847864131684,520.2029384162649,187.59098654715112,1383.0488431892484,518.3577538941822,480.11953692458417,692.118470753723,131.26000033227174,804.2329585506149,404.30361855740443,703.0465896252913,189.12807101932245,553.7859603522339,704.3989399789026,947.373929626813,687.5829351396405,411.29860486475064,212.51173521325492,436.6797471251165,599.5911269702625,650.3197888517681,112.5194833450561
2023-10-30,1084.3783400608831,863.7655605292298,381.9167836853104,1425.094674948502,835.1263332605952,965.900141162061,806.7764296406926,312.0655483933804,151.35165667292907,1044.1820061746187,357.8342100634954,212.44761906160872,348.1693061854426,547.0204565521499,373.04066937434084,722.4018073757616,1074.1498096360767,522.3036321320451,562.3250062189803,605.8039434538459,1106.4030343638308,872.2636487805465,258.33962960097494,580.547395979554,152.2672844140958,541.0597259697875,363.52503921112435,153.46593760215077,222.5203822662377,542.2998419495071,189.5744309383337,1357.7494134732624,511.7952206326209,488.16115852709345,695.8236017597975,130.23497677949143,798.7334784507487,402.72350620902944,699.1819842584969,183.20618830439594,550.1914762642695,728.6140484780057,941.6450097461967,686.5298589262413,412.45754653683014,223.37929539894543,436.83599164713,605.2981105028257,647.1796215303733,111.5791901949023
2023-10-31,1085.4139517205579,859.7755043194053,380.13739088814543,1455.3029930627874,818.9005676262472,966.6941088796649,817.6267035533272,307.01136932199165,152.97834577856065,1045.2835668197474,356.4868668510003,205.02486602237033,345.6749825319313,552.5849311978211,387.90677531597913,730.6923376919524,1099.5017313102758,513.4563061686741,562.3411179768044,619.0641920644134,1095.8255617627872,886.485111773953,263.8621814490695,583.0594449856977,152.00849408195126,533.9519411121904,372.60617855550686,155.6478508317718,224.02426006465566,536.7189074713084,189.84820310487757,1362.827226363272,517.2572241446284,492.0705144805468,692.3900218355076,128.61223860968255,800.1299722784443,390.4151758071637,696.884702359966,181.5495933000407,553.1386654803448,764.4014030646066,910.630909366497,711.8867418342973,411.4778650078504,225.26089781009898,427.50559029469207,610.5549471981493,647.886127959243,111.3175550048129
2023-11-01,1062.697303864175,860.5226985994794,388.8856433674439,1448.1282547364997,842.0723569645158,996.3762403837762,808.882104379254,317.49848859030755,153.03590289953235,1046.1639231963975,357.32180848961224,205.4729548742015,327.65315166317237,550.3090165888548,376.3531014404617,755.0886969211249,1136.0546975337418,519.4908999174594,561.9131471352498,608.6819133752066,1088.277374058638,915.669604884829,259.0302719013237,567.098152239699,153.3605586876925,544.7784916472073,381.30698189135364,159.34215678185387,229.52150471855487,537.6804655366111,181.08392595383734,1364.8316605587925,525.8940967432305,491.49988291147014,691.8276742747961,127.55773158407982,780.4824909368782,403.6241590361285,710.5981010556802,181.6408847591756,554.9177886754841,747.233894581917,921.5248207864664,732.1655825800165,403.17260036365167,227.74395761963464,431.16807395007964,613.4035309436936,658.2962799230734,118.40254249942288
2023-11-02,1060.749414475021,864.6247384821689,389.9969556995038,1427.8998803733034,847.2761137607628,1014.7366750621626,812.5905511613806,311.99105850524944,152.33023550922155,1042.1932244810594,350.4402196531582,206.83783797034118,330.63971499025126,564.6177446176001,369.28841426058807,746.2453706848619,1173.0688537048736,518.1921028767928,562.5536692452148,607.1616580000479,1103.6752774063423,933.7942890221663,267.37679788674444,567.8311199859145,152.4545813534815,558.9943778176765,385.9430734268382,157.61558714585647,236.21906721237852,530.4479314090147,187.1727029683677,1400.0243119519637,513.0066891046337,494.6423606779551,695.8554942542402,130.4516528523184,766.1722042339646,414.25510187893013,710.7706556466135,177.52157209241233,554.4413260672237,747.7814920263621,905.1272365841467,735.8890430937159,408.9268071185717,229.10464375326382,427.675917259759,612.7307836207543,658.7337805729998,119.13484122702141
2023-11-03,1075.0526646215667,866.488819058199,376.20791991297364,1410.2211516026207,850.3645737883656,1045.6557242743474,832.2309338537971,323.8457838715175,152.51530370435242,1049.9300263366313,338.85775436227163,208.6523969898899,323.5734285269211,564.0634389155113,395.1599047334207,750.7803389996967,1153.0077827650982,521.0421015934141,561.0184467187141,597.4674992344753,1132.0747388687482,950.6200725135785,270.16399614878867,565.6716531555525,152.21665342085328,570.6493555121755,387.70516260656615,146.77787468060123,248.09190186573372,533.2027912536169,188.76692389907902,1426.853187336496,519.3933088127142,498.6694662146378,694.1308266519932,129.08787009462725,771.2054891373281,425.1589680588704,706.0595822479863,175.1893560542853,561.5474074457804,740.17124956129,899.1896961636149,731.6156356262177,408.90959803980365,221.3947376027796,424.2284202690682,614.0347221543957,660.5653376584614,123.36494356967147
2023-11-06,1098.5975482170688,875.3708741412421,385.5584446365428,1406.103426116717,837.4084611955994,1046.9988789262427,841.5701238626242,329.60824734563374,153.44100401272718,1049.1658569386595,345.1014628129081,213.68507760183792,329.63671954432624,563.9497943468979,387.94773754768516,737.7913322061977,1137.5170479684286,522.8067896936958,563.6074112618652,583.3296733178665,1126.300066163078,954.6146183610131,263.6911440019184,569.223163279309,151.9830652513128,565.1385324403058,388.1259627755967,148.04742872274,243.80123352504194,530.0610857280295,190.92072017534895,1410.4030522296107,496.76165979951753,490.8114473314943,692.437424587688,127.6413825694754,764.4198302689294,438.1799467729913,696.0880440652631,174.35127208778334,574.0229612089671,747.9134365260882,893.9625928581308,729.8724826297171,411.711066052361,230.03570744016585,420.8637715278671,610.1907392772727,652.6343518524534,123.69571729692088
2023-11-07,1082.1079364236775,873.0826049175406,376.75813138684595,1442.081537002146,826.9288675714549,1058.71536752501,818.3700609394921,330.72869638401187,151.62798414422392,1045.4743001415852,363.2379056732542,217.53604256201575,328.9277762647619,612.4070900515642,380.1773206658791,755.339173590845,1102.9191454428797,520.9218575799714,558.7751103343259,586.242488883307,1127.9244360452174,949.9020169998188,272.02783607831566,565.8477034401112,152.4994134731427,571.3717704246036,380.4557390509097,145.46477316795492,244.02182586291156,539.0561806410727,197.38814972035186,1406.7943003597263,492.51268996919134,486.45909819033716,694.3079274106924,127.32041271115419,759.0631143841817,437.5744822770451,700.1228066900876,172.59650645344192,569.7508444487968,756.1619053853332,848.2781054758888,722.979039363364,405.5252881543258,236.41704315001417,418.10500101929193,607.3874467861428,652.8012088832015,121.4099983346633
2023-11-08,1078.0550403339262,873.9734870993595,372.86971862016753,1428.6039144122503,806.778418858833,1028.3027345703608,819.8299746476877,333.05385418389926,149.50562784202543,1053.2028791723912,369.7355774005679,221.6275472743154,331.1208405884443,622.8515664028508,399.22177547890817,750.6757385750925,1080.044928597697,509.7804230382626,566.2842590727474,604.7826740520147,1116.6591913767481,938.653551416698,269.7942689439712,574.9145366054175,151.11072480785302,556.512750824819,392.06000143663647,146.45381648928927,246.2401841613384,536.4038546697903,199.63160401630955,1373.3844529614726,481.482166014012,487.12395039735094,683.8515229901177,126.9943738422991,752.0812492806269,435.33628595744835,696.1797568566292,169.46773367625715,559.5237664637078,759.2877355825385,844.3475852524641,707.4181575450082,406.2274368046447,235.0335788929673,415.23568328705915,596.4419509031958,657.4116479859143,116.86846249519678
2023-11-09,1079.7052278246235,869.7437236710558,369.34278321549544,1467.8002792864906,816.8755439735593,1059.7979524773689,825.2594558088733,336.01550860047746,146.9027856591267,1050.539939727026,367.83415277291243,226.8197918116295,327.8542896190713,627.472235208151,401.3038259829376,768.4126831929173,1077.4956984997425,515.5979717173872,560.0122656405242,588.4370403220781,1088.0613242022541,951.1244386101574,275.1050520571454,581.7990502733845,150.44585635328394,552.3194951861512,391.5498637946811,151.33290528256708,254.8209228613249,547.8373219849321,201.27466946235728,1405.4718644953223,478.1404730741011,485.253779528751,683.5394412639001,125.93738026068323,748.6250907577252,426.82605804731753,703.6585142533626,171.31507433614362,567.8942860632449,730.8471166033096,873.5306023820668,690.0252757662689,399.8628004384826,231.975379661075,423.7854502185325,597.6868443873946,656.3904993609692,114.02002153620707
2023-11-10,1063.8579517113626,876.4973741670842,377.37703824581007,1515.046472765072,824.4199832953552,990.3242401778699,807.6792631278247,339.484505202435,146.36024105537084,1045.563600642064,358.57956468560343,230.97215100009032,331.10158966055855,635.9595305480789,395.74220222839193,771.0927492024266,1048.8835899544456,514.5578430107026,550.5937481402306,572.9881253715452,1084.8159654526787,989.5125166004616,261.87046803212195,573.5977786320144,150.82794898255952,565.5512079150277,392.7754556493958,153.73255249412094,253.02919519344434,540.8201044289152,201.7712215977813,1391.6553811858219,487.4645232581691,477.25754160360583,688.0284713049938,125.98334103729597,744.4601193304892,414.5554530286736,696.5938942118772,175.34249147659102,566.8972171100424,736.210812278941,860.6906837405808,689.781771104156,392.6481476136374,232.64648093990195,426.30801292453606,599.4188355973782,651.3737269020802,112.78217479390135
2023-11-13,1071.2263473940973,875.6379148923578,374.7993478187459,1583.8038381880588,805.4769042552506,1019.341700021254,791.7440351202592,344.33575023377057,147.37166385665458,1041.0742940583907,348.6348342001548,223.05496613310606,327.1027786884531,644.9743363815194,386.41371454300537,772.5400925676695,1018.1484775495633,512.7744683332548,546.6489700447207,572.5183780027082,1079.3191964616726,970.3109165614107,257.3133240478188,567.6499096073708,149.42357447819745,573.7998677334743,390.9816695386779,146.08809241117714,249.79470304927042,554.0902014176884,198.37605425500954,1427.9992116336093,476.3459798561515,479.91372885305634,693.245244985384,126.47379844410986,719.5776751088893,407.72890894861445,705.1363359315503,172.78828541775692,572.7367058105136,729.1869500920624,863.3641277254137,674.8192356646839,389.6784389386825,228.32685247509278,427.88776826552504,599.9938178689455,654.6365256832698,111.05312333663325
2023-11-14,1060.8502530860092,877.0182163449199,365.08945988087,1624.4897685067056,802.9729063479509,1011.5724650325682,798.8659635790106,344.0277462511961,144.98114354129513,1031.3705485260632,357.2911237948983,223.6016421846167,316.1499065072649,651.2107029085693,381.6905119425782,758.9143853195974,995.0181027107949,519.873840600244,539.5983914122372,564.5797582418253,1081.6878998474608,996.2151190838034,261.5058810335325,562.3677661896986,151.3383919693711,563.472409573978,392.5449541913224,147.67540017285097,245.31197310021054,564.4839525968164,196.15316523412716,1445.9696311795858,453.3743377009131,481.73143911593735,691.5822516555867,127.72944497032553,718.5740625366994,417.0942139632057,708.9001184561104,172.4671591200921,577.5345802059699,743.6260504086985,871.0809090478353,650.7371090013304,384.72484159212064,235.60398937339446,419.77544376776183,604.6157679895462,659.4047355831807,108.56790682600179
2023-11-15,1037.9667940679917,874.1294916608377,385.7114778158613,1593.2849640619054,787.4875959929677,986.5080662854782,816.9615670308186,342.54101973889436,144.082687022383,1045.2505954917885,362.1324934800145,220.10095920850327,308.452068561283,671.2028229394945,381.8979067639198,735.4152180562392,959.84036328016,511.73199902971334,535.3820798084635,545.2291969482551,1068.6940111723268,981.2908466110982,258.3605396553386,574.6535125206067,151.15380052437487,562.1995651374898,395.43343921130054,146.8133312682853,247.26907255333106,568.8594509171877,196.8202080436468,1515.1953430110104,464.53683569225075,476.411671556833,693.6422127362928,126.86942789003069,726.2427448741955,407.05403835837933,700.8526612315193,173.68927854363105,583.613741897958,753.0997210609212,884.7788091202423,654.6878519906901,385.9803526545325,233.14329440562045,425.16369271708544,610.0120203235733,659.4846870215223,108.13005515902358
2023-11-16,1057.7216683363,874.3547663693357,386.7273387633994,1611.9824660189445,785.3554241216002,966.5036045693853,823.0713015752465,342.50026281193504,146.70344133002536,1053.2532753097228,357.19382675344986,223.24213684855945,310.55949860014385,694.4901215753521,377.522705050241,738.1653366420007,958.2516425456687,512.0437774145222,532.5320491308787,550.9812705534096,1074.7802158429538,1002.5994847102454,258.4857511931476,572.32838891216,152.21317389715347,556.242901249187,401.49690018536427,150.45169121255444,253.62412913902253,574.7045099627196,194.73761538232694,1519.4658275113477,469.2452340160152,473.7396923696643,700.3268782484222,127.5051629536177,710.3129929620114,421.16371561189607,701.6045850038194,170.22402359467242,578.9291929677033,780.8223743838917,914.1283239461029,665.353605022707,393.4608526210479,239.6818383165257,428.92441841706847,611.8235922183626,663.2628336548511,110.53584082748695
2023-11-17,1049.7187556962867,878.8577136613676,402.01260261742874,1605.1414911003806,779.178316480054,979.342279967555,814.1439423093859,333.5479217517973,148.35636964247234,1049.3034362524274,357.3638012378098,220.9849864878897,318.96694724174233,710.2490331333136,375.5655069232532,720.6756103346218,951.8433275952395,516.028116434201,533.7373682494922,552.3145948772374,1078.294249948645,1015.4617215967793,258.38223652058974,576.0348371595015,151.17946153441846,575.5824182841956,400.081276132191,151.09649318234761,256.51361067683916,568.8206060389826,194.8838917421011,1520.8903052471946,457.8374211180639,476.0519839680633,692.7328160674491,129.4381031598113,724.0180256180688,426.14828597173,689.1342272310092,167.78273904429616,587.3505105380401,862.6490683929895,934.0668137231011,676.4884042699048,396.6832019020164,235.37672610965095,435.65187627766613,606.2186896795365,656.3224708592082,106.26963095573811
2023-11-20,1062.2570547240284,878.8733469795144,403.33658402092215,1605.381256508004,758.0800918171907,963.2185902291541,805.7340245567883,324.23736641929077,147.6133326781475,1039.333217241665,362.19091367336557,223.8616532821654,310.7529990738143,705.3163254398307,391.49731124036646,706.4430148678105,960.5092423481818,516.681669706239,538.3792030578527,555.4394755846554,1073.70730309442,1016.746235255405,259.16518473303813,575.9481746565004,149.76577938140647,585.2324893455449,406.11280035120325,147.4550776519249,254.90106685355107,565.7272886710683,189.86818091381474,1476.1373627633066,449.6321200350777,474.39644506208595,686.2011424960338,129.63816824441727,744.7059851766836,432.7647785815352,688.2734781212388,162.12923683946363,591.8388717294654,866.2490769059686,941.629652400056,697.7136866677847,392.5000577218334,220.9848704891102,428.72860675359505,608.8317190061741,656.9503368074328,102.34885933279573
2023-11-21,1046.1464966617775,877.1967418774636,390.6711460056286,1625.5844404758282,750.3423851187631,948.4340542632166,795.4498358344389,326.22414578086835,147.66497590623206,1041.6639075592816,363.72160612811024,223.77478967602173,304.37504767417147,692.6908263857047,388.13343771256575,736.5458060859359,934.7925730769969,513.5624275690718,539.252824491428,552.824214446086,1088.1464550527537,1011.7129251744526,257.6772726144501,582.2611462946214,152.01688727679408,596.3557148165938,405.4976879345338,147.22827232593684,255.09465251799176,568.1313578053343,186.3038567202577,1500.6945814116366,452.0821021490941,474.29665541207544,680.5259845432446,129.71100988441972,710.7249366739094,428.40214619469606,684.311946036311,163.10233818629337,603.4410818529161,878.7350487815149,966.459604617777,704.9852476359466,399.0282710011374,230.43309631406154,424.01246700556476,604.8170460151367,661.504463231089,102.2892182339169
2023-11-22,1049.6153300235867,876.1250493010318,384.8831662143237,1688.3198285184344,730.4793919439289,966.2847280503394,803.4952370218035,315.98339574875916,146.45488470516474,1035.7411696045917,368.52293297236264,222.49282048489985,303.9877243523146,667.754680054301,408.8585477123482,737.5436096428687,944.6961143013765,509.59598514058865,537.2656199452671,571.7293383602853,1064.8391358522526,1016.560495866882,249.33255681891623,579.9536002204005,151.3942073530507,588.5240201889759,405.8390409549133,138.73618220197804,253.4149404651867,567.0295162338595,180.66307453843092,1540.2802052057632,444.8871336129713,473.2381344979027,678.0537705821606,129.62402139985093,733.6399708870505,447.9688845781985,689.6636620415701,166.58745929633886,614.2522839508907,884.5610733213372,994.0667595951512,714.0016453485553,400.17188828397514,232.38716823921055,412.36315251743895,606.4226610813605,652.5633706168783,97.29065534436339
2023-11-23,1052.767703207721,870.1575041570884,385.0629019786042,1694.5708245628794,733.4426424777574,944.6326387794778,817.0690451208136,315.6169364330796,147.08063038543511,1024.8154674906536,367.0231701129329,227.1830932819709,310.2571856580397,654.6802215188702,403.9843662555891,722.8619004498233,932.4755597648868,499.637344818306,537.2378525010378,578.3333842999444,1055.9275122090917,1015.1919602294932,247.99790474872609,588.0323946946919,150.80512341920195,583.9983148194194,401.3060885238549,135.1026337504276,256.1078070584194,565.2693822573365,180.99459355875297,1574.6841602439117,461.0144891172842,465.2445107701197,681.3720288910763,129.87852409280114,725.158879128348,450.7455776406386,677.4775640684114,171.3576881167648,617.6878537923545,867.0829818071031,984.5214894426085,695.0013927223217,398.77291442629445,230.06701364341706,404.1140403024157,610.5445228275694,660.8020617286609,97.16366981921328
